line,label
era divertido no frenas o sea frenas con tu cuerpo porque si no te matas sí eso era divertido eso sí disfruté mucho,quito
no es que ponte no o sea antes era o sea tenías que literal consultar a los abuelos,quito
consultar a los abuelos tíos primos más grandes para que te puedan guiar a cómo diablos hacer eso entonces y era divertido o sea para qué sí era divertido y era ponte mucho más gracioso porque igual mi colegio era colegio de monjas entonces las monjitas también nos ayudaban y era de ver les gusta con todo y hábito ahí ayudando a armar a desarmar arreglar a poner o sea era divertido o sea uno se divertía y la gozaba,quito
sí se ha perdido mucho,quito
sí sí se ha perdido mucho,quito
claro en año nuevo sí se celebra mucho las cábalas y yo creo que las cábalas de que sí de de que escuchas cualquier predicción otra cosa y eso haces que tú comes las uvas las doce uvas de que sales con la maleta de que saltas la llama yo creo que a mí en lo personal es lo que me divierte del año nuevo,quito
sí hay muchas cosas que hacer y compartir y molestar y reírte y que se engache no que haya un un compartir,quito
yo a ver yo te puedo decir que mi vocación de docencia o de psicóloga educativa yo la descubrí a los quince años,quito
o sea porque o sea siempre siempre me vi ayudando a la gente ya entonces yo también pasé un episodio de mi vida súper fuerte caí perdí la memoria entonces estuve en estado de coma fue un proceso de que mucha gente también me ayudó para llegar a donde estaba porque yo era así o sea era una niña de quince años que leía como un niño de de siete entonces muchos médicos te decían no o sea usted no no va a poder lograr un montón de cosas en su vida y uno es ñeque no o sea uno lo que uno también hace entonces ya no o sea así como me ayudaron yo también quiero retribuir y me y siempre me ha gustado trabajar con niños entonces me acuerdo que a los quince años yo yo me metí a cruz roja juventud y en cruz roja juventud trabajas mucho con niños de la calle trabajas mucho con clown entonces aparte de que sí vives tu adolescencia de que hay campamentos y todo lo demás pero te enseñan a compartir con niños entonces yo me enganché desde ahí o sea desde ahí sabía que yo quería estudiar algo de la docencia o de la de psicología que fue lo las dos carreras que que yo trabajé y estudié desde desde los quince o sea estuve un muchacho trabajador estuve estuve igual en en el se me fue el nombre que trabajando con niños en riesgo con niños quemados que eso sí eso es aparte fue fue fue muy dura,quito
o sea trabajábamos o sea estábamos en un grupo de clown y teníamos que ingresar a a animar y todo lo demás a la parte de de niños quemados creo que eso fue lo que a mí esa parte fue así como no puedo trabajar porque esto me destrozaba demasiado entonces igual el trabajo con niños con cáncer o sea es verles a los pequeños y ver cómo ellos te entregan todo no o sea porque los niños hacen eso te entregan todo se sueltan todo tú aprendes y sales más vivo de trabajar con ellos entonces dije no o sea esto me encanta y yo quiero hacerlo toda la vida y hasta ahora a la actualidad yo soy soy docente trabajo con mis pequeños soy de la docentes que sí sí se enseña con el corazón a veces con el corazón de madre y parecen mis pollitos entonces,quito
es mamá gallina con mis pollitos sí es verdad,quito
sí sabes que sí o sea mi modelo de de enseñar es activa participativa o sea tú participas dejarlos hablar sí o sea dejarlos también que ellos te enseñen cómo tienes que enseñarles porque ningún grupo es igual ninguno ponte yo he tenido la oportunidad también de trabajar con niños con discapacidad entonces trabajar con tu inclusión con los niños y enseñar inclusión desde chiquitos es magnífico porque realmente vas formando personas vas les vas enseñando que al niño con discapacidad lo ves como un igual no como un extraño como un bicho raro porque uno ponte como docente o como psicólogo tiene la obligación de frenar ese tipo de cosas porque tú el niño se te puede reír porque claro conoció del papá o de alguien de su familia que lo hizo pero si tú frenas en ese momento y lo enseñas tú puedes ver que esos niños o sea lo ven como un igual a un niño con discapacidad entonces tú dices bacan estoy haciendo bien mi trabajo estoy llegando a este pequeño y ellos te ayudan y eso sí es increíble ver cómo cómo van aprendiendo los ritmos de aprendizaje que tiene cada uno porque no todos aprenden igual o sea tú como docentes sí tienes que desarmarte tienes que enseñar de manera visual tienes que enseñar de manera auditiva tienes que enseñar de manera kinestésica y llegar a todos y todos tienen que potencializarse su manera de aprender entonces eso a mí sí me divierte o sea usar todo tipo de de aprendizaje para llegar a ellos entonces si no aprendieron viendo aprendieron escuchando pero de que aprendieron aprendieron y además tomando muy en cuenta también su factor emocional cómo están ellos,quito
bestial era súper diferente era un aprendizaje tradicional cien por ciento el profe tiene la razón el profe tiene la razón y usted calladito hágalo entonces no sí ponte en matemáticas que era una materia que no me gustaba,quito
o sea no no me no era algo que me que me agradara porque mis profesores eran caóticamente horribles entonces cuando a mí me tocó dar matemáticas era no o sea mis guaguas no pueden agarrar odio a las matemáticas entonces buscar maneras buscar alternativas para que sean divertidas para que se conviertan en divertidas porque al final las matemáticas las usas toda la vida entonces si te las frustran de niño como es igual ponte algo que también sí me frustraron y hasta ahora me cuesta aprender inglés entonces esa parte es borrarla pero por ahí vamos por ahí vamos entonces tienes que enseñar de manera divertida para que no se enojen ni se frustren donde yo he tenido niños igual a mi grupo han llegado de otros colegios donde otros profes con una resistencia matemáticas únicas y que después salen no sí me gusta profe no sí sí te quiero tener clases contigo que te llena son cosas que dices chévere llegué a él o llegue a la a esa personita que en serio se transformó y ya le empezó a gustar y y el aprendizaje si algo te gusta lo aprendes de manera más fácil,quito
es si es obligado si lo disfrutas vas armando lo vas haciéndolo de manera más divertida,quito
es que mira es que ves es lo que hacían antes los docentes a uno al final como se ponían tan cuadrados te traumaban o sea es como dice me traumó la infancia como dicen mis guaguas o sea te traumaba es la resistencia de no quiero nada de esto pero cuando no quieres algo más te toca así que,quito
pues yo creo que sí ha habido un poco de cambio de las nuevas escuelas a la escuela tradicional sí ha habido un cambio porque vas pensando ya en otras cosas no o sea ya te vas enfocando ya como joven te vas enfocando ya en otras cosas y vas dejando esa manera tradicional de enseñar sí habrá muchos que todavía la usen no te digo que no pero como todo el mundo o sea uno decide cómo enseñar y cómo se pone más cómodo para esto pero yo creo que sí ha habido cambios sí ha ido cambiando la la educación no una manera en que me gustaría que sea mucho más,quito
sí todavía le falta,quito
yo creo que sí falta trabajar como país porque también es el el apoyo que se le da a la educación a nivel fiscal no es tanto entonces tú no puedes llegar o sea los docentes también un docente frustrado un docente que también se está mordiendo la camisa para hacer le va a costar,quito
o sea y aparte tienes grupos excesivos entonces realmente tienes que amar la profesión para para meterte en en camisas de once balas y un montón de mundos ahí para estar cambiando o estar con ellos no entonces sí le falta o sea yo creo pienso que el país debería invertir más en educación sí inviertes más en educación,quito
vas a conseguir mejores ciudadanos y mejor país,quito
un país claro tú sigues restringiendo o sea sigue solo las cúpulas moviendo entonces no,quito
eso sí sí le falta cambiar de a poco,quito
súper coloquial creo yo más confiados que son un poco más recelosos y que un costeño porque aquí nos bajamos también por las regiones por cómo se expresan sí pero sí es más coloquial es más cómoda más tranquila relajada me parece,quito
sí se ha cambiado o sea y eso es natural no cada tiempo cada época te va a cambiando y te va aumentando cosas al idioma que a veces ni siquiera luego los viejitos no te entienden o qué diablos quieres decir o qué quieres hacer entonces sí yo pienso que eso va cambiando igual con el tiempo va cambiando va modificándose y las jergas se van aumentando,quito
claro o sea ya ya sé te enfocas en otra realidad y por comercialización también se celebra halloween en un país que no se celebraba antes,quito
no en mi colegio no se celebraba halloween,quito
siempre siempre y un cucurucho por ahí,quito
siempre había uno por ahí,quito
para el futuro si quisiera una educación más más libre no creo que uno de de mis sueños es es poner sí un centro donde seas más libre para educarte donde la naturaleza sea parte de tu educación donde se pueda vivir ese esa comodidad y esa confianza con la persona que estás aprendiendo que realmente te vuelvas familia para poder aprender y poder guiarte y aprendas del pequeño y el grande o sea es eso o sea respeto yo creo que que no se pierda eso el respeto el respeto a la a la información que tienes el uno del otro eso veo para el futuro para poder llevarte bien relacionarte bien y que aprendas porque cada uno cada uno cada persona es un mundo entonces como cada persona es un mundo cada persona tiene cosas que enseñar a la otra y que potencializar a la otra que tal vez no sea tu fortaleza yo creo que eso o sea yo sí aspiro a eso en algún momento ya ya para ponerme mi taller o mi centro para para poder dar algo así para que sea más holístico se puede decir la enseñanza,quito
y romper muchos tabúes ahí clásicos que uno dice no sí se puede,quito
es muy importante o sea porque si tú te pones a ver tribus te pones a ver civilizaciones que respetaron todo eso crecieron increíblemente personas que respetaron o sea la tierra en sí donde están pisando cuando la respetaron ellos crecieron y aprendieron y sacaron mucha información pero si se pierde eso si se pierde tu raíz tu tierra la que te está alimentando porque es así o sea la tierra si no la nutres no te alimenta entonces si no basas de eso si no no aprendes a través de ella cómo vas a aprender,quito
pero mira la tecnología también o sea la tecnología te facilita muchas cosas,quito
sí es verdad o sea eso sí no no es mentira o sea sí te facilita pero también te quita contacto con la realidad entonces yo pienso que un equilibrio entre tecnología y lo que estás viviendo en la realidad va a ser la perfección porque estás utilizando la tecnología pero no te estás volando ni te estás solo enfocando en en tecnología no también tienes que recordar que eres de piso también de la raíz también de lo que te alimentas de lo que te nutres entonces sí,quito
yo también he disfrutado mucho de recordar así me olvido un rato de las cosas,quito
mi nombre es c,quito
nací aquí en entity en el sector de la magdalena,quito
el diecisiete de diciembre del dos mil dos,quito
sí siempre,quito
vivo en el sector de s,quito
ya ya y dónde nació su papá,quito
mi papá nació en el sector en entity en miravalle,quito
mi mamá nació en lo que es en calderón,quito
yo no,quito
sí,quito
viajes fuera de entity lo que es me he ido a conocer entity,quito
y por ahí uno que otro volcán así,quito
y no no he viajado mucho la verdad,quito
sí,quito
sé leer libros a veces leo historietas así,quito
la radio el internet más me gusta la música porque como por ejemplo soy dj,quito
entonces me gusta más lo que es centrado en la música,quito
no solamente español,quito
a mí de usted o de tú bueno cualquiera me,quito
depende la confianza porque cuando no hay mucha confianza yo trato de de usted,quito
en cambio cuando ya hay confianza trato de de tú,quito
como por ejemplo con un amigo que ya me llevo ya varios años y le conozco entonces yo le trato de tú o decirle oye tú vamos a tal lado o alguna cosa pero en cambio si es que no le conozco entonces me reservo un poco y trato de decirle hey disculpe usted no sé quisiera ir con nosotros así,quito
sí a personas mayores,quito
le tratará igual de de usted porque no le conoce,quito
al médico de de usted,quito
también de usted,quito
también de usted,quito
a mi mamá le trato de cómo sería de usted igual,quito
y también él sí de usted,quito
a ellos les trato más o menos como de tú,quito
el vos sí a veces,quito
con mis primos,quito
no con mis hermanos no,quito
sí uno uno que otro amigo que no he visto así,quito
sí pero cuando estoy enojado cuando me dicen algo que no me gusta,quito
claro,quito
a ellos les trato de oye ven acá,quito
sí,quito
la verdad cuando hace sol porque cuando llueve no se puede hacer nada literal no se puede salir a dar una vuelta no se puede hacer nada sino estar encerrado en la casa,quito
sí,quito
este año ha llovido más me me imaginé supongo yo que llovió siquiera unos tres meses más de lo que tenía que haber llovido,quito
sí la verdad es que sí sí está cambiando un poco el tiempo,quito
debe ser por el calentamiento global que está cambiando un poco el clima,quito
el año pasado la verdad como ya se acercan vacaciones entonces es es por obligación es que sabe siempre hacer sol sabe estar soleado no no no sabe estar ni ni nublado ni tampoco muy soleado entonces está normal,quito
en diciembre casi la mayoría sí sabe a veces llover,quito
la verdad como vamos creo que está afectando mucho el el calentamiento ahorita con tanta con contaminación que hay,quito
entonces sí sí nos va a afectar en un futuro bastante,quito
yo pienso que puede de que haya una sequía,quito
porque así como está lloviendo bastante también puede que ya no llueva y y solamente haga sol,quito
es una casa de tres pisos,quito
vivo en el primer piso,quito
en el cual bueno en s la mayoría de de casas de solamente son pasajes parques entonces es como tipo laberinto,quito
entonces yo vivo en frente de un parque igualmente tengo los respectivos pasajes para salir a las calles principales,quito
y qué es lo que más le gusta de donde vive,quito
me gusta que hay mucha gente es poblado es como como estar en el centro comercial o sea de mi casa salgo y me voy a darme una vuelta para arriba y ya hay como es este locales de ropa comida en toda bueno es es todo qué serán unas dos cuadras,quito
de de de locales que venden ropa comida y así entonces como la gente también sale sale a dar una vuelta así me distraigo yo también,quito
sí siempre he vivido ahí ya llevo bastante tiempo viviendo ahí desde desde niño vivo ahí,quito
en la casa no,quito
lo que sí han remodelado es lo que es el parque que que es enfrente de nuestra casa,quito
ese sí han remodelado han puesto juegos porque antes no habían no habían juegos para los niños,quito
sí,quito
la verdad me gustaría vivir por el norte por donde vive mi abuelita,quito
porque no sé ello es más tranquilo o sea aquí en la ciudad es como es este me gusta vivir por lo que es poblado así pero en cambio allá también me gusta vivir por lo que no hay mucha gente no hay muchos carros no hay mucho ruido,quito
la verdad quisiera vivir pero no no no no creo que pueda porque no no no me sentiría a gusto si es que yo le dejara a mi mamá y a ella sola,quito
la verdad estaba pensando vivir en españa,quito
porque allá también tengo familiares,quito
entonces yo he estado pensando en irme a vivir en españa y estudiar allá,quito
diferente que aquí porque allá no voy a tener a mi mamá no voy a tener a mis hermanos ni tampoco voy a a a saber con quién estoy allá todo el tiempo,quito
me llevo bien la verdad,quito
aunque uno que otro es medio molestoso así pero,quito
sí sí nos llevamos bien,quito
a veces hay reuniones o sea tienen ellos un grupo de whatsapp,quito
en donde ellos hacen reuniones a veces cuando son fechas importantes como navidad fin de año y algunas otras fechas entonces ellos vienen a como ellos tienen la directiva,quito
hace entonces un programa para los niños allí en dentro del parque,quito
me la verdad sí sí ha cambiado bastante porque antes antes nuestra niñez era estar cómo cómo explico nosotros antes estábamos afuera del parque jugábamos fútbol lo que era seis de la tarde y terminábamos el fútbol a las doce de la noche que era una hora que siempre tenían que salir mi mamá sale a salir a gritarnos ya entren adentro ya entren a dormir dejen de hacer bulla entonces eso era lo que lo que ha cambiado porque ahora nosotros que vivimos ahí estamos ahí decimos ya nadie juega en el parque nadie hace bulla nadie está así,quito
sí porque la verdad eso digo antes nosotros incluso no teníamos bueno no nos enfocamos tanto en lo que es el internet ni nada de eso nosotros pasábamos jugando lo que es escondidas fútbol básquet igualmente sabemos jugar con las bolas los troncos ahí afuera en el parque,quito
ahora ya no ahora la mayoría ya tiene su trabajo otros ya no viven ahí ya se fueron,quito
sí sí es que sí sí debe ser algo bueno,quito
sí ese parque lo reformaron,quito
sí sí quedó bien la verdad por eso digo ahora la mayoría de niñitos saben salir a jugar pero un cierto tiempo salen y como eso digo antes no antes nosotros no teníamos lo que es los juegos que ellos tienen ahora antes no había resbaladeras no había subibajas no no teníamos lo que es las escaleras chinas,quito
entonces nosotros nos buscábamos la forma de divertirnos pero en cambio como ya el parque cambió ya tienen sus juegos tienen sus respectivas canchas tienen casi la mayoría todo armado,quito
entonces ya es diferente a lo que nosotros sabíamos jugar,quito
a mí me hubiese gustado que cuando nosotros tenemos nuestra edad hubiesen ellos hecho lo que justo ahorita hicieron o sea ponernos a nosotros lo que son los juegos porque hubiésemos nosotros o sea nos hubiésemos divertido más ahí,quito
la verdad me imagino que debe seguir siendo así porque eso digo van creciendo las generaciones antes antes de mí había una generación igual que ellos también jugaban toda la noche fútbol,quito
después llegamos nosotros y ahorita viene esta generación que igualmente está creciendo así,quito
ahí mismo en el parque,quito
y la verdad no salgo mucho paso en la casa con mis hermanos y para divertirme a veces un sábado un domingo salgo al parque a caminar a darme una vuelta así,quito
o a los centros comerciales,quito
bueno eso también sí es verdad,quito
la verdad mi pasatiempo es como como dije antes soy me gusta la música soy dj también me divierto haciendo eso porque en mi casa tengo los lo que son los las cosas para para para dj y mi otro pasatiempo es también bailo break dance,quito
entonces mi manera divertirme es yéndome a bailar o quedándome en la casa haciendo bulla y con con mis cosas de dj,quito
break dance yo practico bueno cerca de mi casa qué será unas cuatro cuadras más arribita de mi casa hay un un espacio medio pequeño donde ahí aprendimos a bailar baila mi hermano bailo yo y baila mi primo entonces bailamos los tres eso digo mi mi pasatiempo es más pasar bailando,quito
la verdad es que sí hay como es este campañas que que hacen para atraer para llamar a la gente a que aprenda porque la mayoría de gente o sea el tema del break dance la mayoría de gente antes lo veía como que como que mal porque decían esos chicos fuman fuman sus cosas y son medios loquitos,quito
entonces era eso era antes ahora en cambio ya ya ha cambiado eso digo nosotros hacemos algunas campañas presentaciones en lo que son colegios escuelas u a veces presentaciones para bodas así,quito
entonces ahí la ahí a uno le llama la atención y ellos ellos quieren y nos preguntan que dónde dónde dónde podemos pueden aprender dónde que cómo hacemos eso,quito
el mi mamá para divertirse es ella sale donde mi abuelita,quito
o sea se va a visitar a mi abuelita pasa con mi abuelita como mi abuelita también tiene allá en la casa de ella tiene lo que son los pollos o sea le gusta la el ganado le gusta tiene tiene sus chanchitos tiene todas sus cosas ahí entonces para mi mamá divertirse es irse a estar con con su mamá y ayudarle a ahí en las cosas que tiene que hacer,quito
de mal en peor va la delincuencia aquí,quito
porque antes no había antes no había así como ahora tanto tanto ladrón o sea sí había ladrones pero poquitos no había así como hay ahora en exceso porque antes los únicos ladrones que robaban eran los los que no tenían pero pero eran de aquí en cambio ahora hay de diferentes nacionalidades como son los venezolanos colombianos que son las personas que más vinieron acá al ecuador a,quito
a hacer el a unos a hacer bien otros a hacer mal,quito
no sí hay barrios más peligrosos,quito
un barrio peligroso es acá en el sector del comité del pueblo,quito
se llama invasión,quito
en ese lugar no nadie puede entrar nadie puede si entras no sales,quito
para acabar con la delincuencia la verdad es que yo pienso que tendrían que exigir nuevas leyes para que o sea los ladrones es que aquí en ecuador como digo les cogen a los ladrones les dan la vuelta en el patrullero les dicen que tienen tal tiempo tal tiempo y les suelta,quito
entonces no sirve de nada,quito
robos sí algunos he visto,quito
robos lo que son robos de celulares porque aquí se conoce como arranchadores,quito
a los ladrones,quito
hay algunos que son arranchadores entonces se suben por los buses por la puerta de atrás o por la puerta de adelante y uno está en el teléfono entonces te arranchan el teléfono y se bajan corriendo y y si es que le llegas a coger o bien ellos te sacan un cuchillo y te dicen que te vayas para atrás o bien ellos salen más enojado que un,quito
sí pero solamente uno,quito
y la verdad quisiera tener solamente una hija no más,quito
no más,quito
la necesidad de ayudarle porque la verdad es mi hija o sea diera diera la vida por ella,quito
la mayoría de jóvenes ahorita los problemas que tienen son el consumo de drogas otros tienen cómo es este el problema de problema del problemas de alcohol,quito
otros jóvenes tienen problemas de de ansiedad,quito
mi mamá físicamente,quito
una persona no tan alta ni tan pequeña normal,quito
un poquito enojona y tiene el cabello de color negro,quito
y no sabría cómo describirlo,quito
mi mejor amigo,quito
la verdad no tengo mejores amigos,quito
sino solamente amigos,quito
en mi familia mi primo,quito
mi primo es casi igual que yo literalmente,quito
alguien tan cercano es alguien que que te ha apoyado incondicionalmente o sea ha estado ha estado para ti en lo que es las buenas las malas,quito
la verdad yo yo pienso que no porque cuando somos niños tenemos un pensamiento y cuando ya crecemos tenemos otro pensamiento de la vida,quito
sí tenía amigos en el barrio y amigos en el colegio,quito
sí la mayoría de amigos que eran del colegio ya tomaron su camino los que eran del barrio uno son pocos los que se ven por ahí ya,quito
la verdad eran eran como como como como yo así tranquilos así sabían estar conmigo así a veces me llamaban la mayoría de veces era que ellos siempre venían y nos buscaban en la puerta y nos gritaban por los nombres eran c j salgan a jugar y nosotros salíamos cogíamos los zapatos y salíamos corriendo a jugar,quito
ahorita a trabajar,quito
trabajo de conserje en un edificio por aquí por la pradera,quito
más a largo plazo pienso,quito
la verdad me gustaría hacer lo que más me gusta que es el centrarme más en el en lo que es el baile,quito
la verdad es que se extiende mucho porque los dos provienen de una rama,quito
entonces los dos tienen algo que ver con el baile,quito
me imagino dando clases a personas que que necesiten distraerse,quito
porque hay personas eso digo el baile a veces ha recuperado personas que están en lo que es el problema de las drogas,quito
entonces cuando es uno está en el problema de las drogas busca otra otro otra cosa que le llaman la atención y se concentra ya en una sola cosa y se va olvidando de la otra,quito
la verdad pienso que sí estoy bien,quito
que sí estoy yendo bien tengo para eso digo tengo para escoger entre el yo ser bailarín o ser dj porque las dos tanto el ser bailarín como el ser dj me llama la atención y me gusta mucho,quito
un día normal,quito
un día normal es levantarme desayunar hacerme el aseo cambiarme y estar en la casa con mi mamá con mis hermanos un tiempo qué será de pero digamos que yo me levanto a las diez entre semana,quito
entonces estoy con mi mamá y después salgo con mis hermanos a dar una vuelta después llegamos y luego después ya nos dicen para ir a entrenar entonces vamos a entrenar y otra vez regresamos pero ya regresamos tarde porque nosotros entrenamos de lo que es de tres de la tarde a seis de la tarde,quito
sí entrenar el lo que es el baile,quito
sí,quito
la verdad entreno los viernes que casi la mayoría se reúne,quito
entonces los viernes,quito
qué será yo llego a las seis y media siete,quito
y entonces mis amigos me están esperándome o a veces yo les digo que dónde están y nos topamos y entrenamos un rato pero no es tanto como entrenamos de tres a cinco a de tres a seis sino entrenamos una media hora una hora,quito
sí,quito
porque la verdad es que tanto no no no he hecho malas co no he hecho ni malas cosas ni bien las cosas sino todo se está dándose,quito
normalmente,quito
con los que baila,quito
ellos me imagino que ahora deben estar saliendo ya de entrenar porque ellos entrenan de lunes a viernes,quito
mi mamá ella ella debe estar en la casa con mis hermanos,quito
sobre todo cuidando a mi hermano el pequeño,quito
tres años tiene,quito
tengo cuatro hermanos,quito
primero,quito
mi otro hermano que tiene dieci tiene ya veinte años,quito
el otro tiene dieciséis,quito
y el chiquito tiene tres,quito
tres,quito
sí sí la verdad sí sino que pensamos que le iba a coger a mi al que era el último,quito
como que le iba a darle celos pero no no le dio celos al que le dio celos fue al segundo porque no le podía ni ver así a mi hermano al último pero después ya ya ahora ya le cogió cariño ahora ya es como que le él es el que llega y le le saluda le abraza le besa así,quito
no desde el principio en cambio yo sí le cuidé así le le me llamó la atención incluso estaba con él así,quito
eso,quito
sí así,quito
él a él le cogió duro la verdad porque nosotros tampoco no sabíamos nada se supone que éramos los mayores y no sabíamos nada,quito
y el que se había enterado había sido mi primo y él nos dijo nos dice nos dijo tu mamá está embarazada y le digo mentiroso le digo dice no sí en serio y yo no le creí,quito
después de eso ya mi mamá mismo nos dijo que sí que sí estaba embarazada y ya a mí me cayó por sorpresa así me quedé así sorprendido,quito
y mi hermano no se creía mi hermano tampoco después mi hermano sí se hizo a un lado como que se sintió desplazado él así porque dijo ya está embarazado y y me van a hacerme a un lado,quito
la verdad vacaciones me quedo aquí paso con mi familia porque mi primero mi papá trabaja en lo que es las en las vacaciones entonces los que tienen vacaciones son solamente mis hermanos y con mis hermanos salimos más a parques a darnos las vueltas por ejemplo nosotros como vivimos en el sur nosotros venimos dándonos vueltas lo que es la carolina nos vamos donde mi abuelita así,quito
en la navidad pasamos donde mi abuelita,quito
en lo que es allí en calderón se reúne toda la familia y pasamos ahí todos,quito
depende qué qué se pongan de acuerdo porque como ellos son hermanos la mayoría,quito
entonces ellos se ponen de acuerdo y saben poner una cuota o a veces dicen hagamos pavo o hagamos chancho y ahí hacemos lo que ellos deciden,quito
las navidades pasadas comimos lo que es pavo comimos,quito
sí,quito
no bueno pero sí cocino,quito
la verdad me gusta hacer casi la mayoría de platos porque no sé siento que mi mamá no va a estar la mayoría de tiempo conmigo sino que tengo que yo también saberme defender y saber qué cocinar,quito
la verdad saber qué ingredientes poner porque si pones un ingrediente que no o sea no no tiene nada que ver con la con la comida,quito
no va a quedar bien,quito
comida típica hay muchas lo que es el hornado qué más podría ser el cuy también podría ser el choclo mote que también se come aquí mucho,quito
el choclo mote es la mezcla de fritada una ensalada de tomate paiteña y un poco de cómo es este se me fue el nombre bueno pero es es le le llaman agrio,quito
entonces eso también se le pone ahí entonces viene lo que es el choclo el mote el agrio el la fritada y el ají que se hace con el maní,quito
la mayoría utiliza aquí el el maní para hacer lo que es el ají porque no sé a mi a mi parecer el ají de maní es el el ají que más que es más más rico aquí,quito
no la verdad no he hecho,quito
sí se ha perdido bastante,quito
el sentido de ser religioso porque antes antes sí la mayoría de gente iba a misa,quito
todos los fines de semana iba a misa sea sábados sea domingos pero iban a misa ahora en cambio ya no hay mucha gente en misa vemos qué será unas treinta veinte personas,quito
que van y salen de misa los fines de semana,quito
para navidad qué se digo en navidad la la pasamos toda la familia se reúne entonces pasamos lo que es navidad en en la familia ahí en la casa de mi abuelita,quito
entonces ahí pasamos la como pasa la mayoría pasan mis tíos mis primos mis hermanos,quito
no sé por ejemplo mi mis vacaciones sería irme con mi familia a la playa porque no conozco la playa,quito
a entity,quito
por conocer o sea mi curiosidad es conocer el mar porque no eso digo no he ido a la playa,quito
sí,quito
gran peligro no mucho,quito
sí,quito
la verdad es que pasó que el día fue un día domingo en la mañana ha de haber sido entre las diez de la mañana porque estábamos yendo mi mi hermano y yo a una presentación que teníamos porque eso digo nosotros bailamos,quito
entonces nos estábamos yéndonos a una presentación y estábamos yéndonos por el sector de santa rita entonces estábamos parados en el semáforo y para nosotros el semáforo cambió a verde,quito
y nosotros íbamos a cruzar el semáforo cuando sale un carro de la nada o sea sale el carro y nos choca a mí a mi hermano y a mí y en el rato que nos choca nos bota de la moto entonces mi hermano al rato que nos bota de la moto mi hermano se golpea contra el poste y yo me caí en la vereda y la moto se quedó botada,quito
y yo me traté de pararme para ver qué tal estaba mi hermano y mi hermano me dijo que no podía respirar entonces yo le dije tranquilízate de lo después nos sentamos en la en la vereda pero el carro ya se había dado a la fuga porque o sea eso digo nos botó y no avanzamos ni a ver ni nada ni ni qué placas era ni qué color era porque,quito
eso exacto pero eran eso digo eran dos dos dos chicos que estaban en estado etílico,quito
porque porque eso digo porque se pasaron el rojo o sea alguien a mi juicio no se va a pasar eso en rojo,quito
entonces eso digo entonces y aparte estaban con la música pero altísima,quito
entonces ya dijimos mi hermano aquí que ellos tenían que haber estado tomando o estaban tomados porque para que estén con el volumen así altísimo y se pasen un rojo entonces eso digo mi hermano se quedó ahí y me dijo que no no podía respirar se acercaron unos señores de ahí de ese barrio y nos dieron nos dieron un poco de agua entonces mi hermano ya se calmó un poco yo también ya me calmé un poco y yo traté de pararme pero ya no podía pararme entonces mi hermano llamó a al al al que estaba a cargo de la presentación,quito
y él bajó y de nuevo después nos como es este nos nos ayudó nos llevó a la casa así y la moto literal se quedó así media media que no valía entonces ya bajaron igual la moto a la casa y,quito
no sí sí o sea trataron de prenderle,quito
entonces se prendió y justo se prendió y le llevaron,quito
directo a la casa,quito
entonces ya llevaron la moto a la casa la moto la dejaron en la casa y nosotros también nos quedamos ahí un rato a esperar hasta que llegue mi mamá pero mi mamá no llegaba entonces nosotros cogimos y llamamos a una una vecina que sabe de primeros auxilios,quito
entonces ella nos ayudó viéndonos lo que es la la saturaciones viéndonos los golpes así,quito
incluso nos inyectó para que nos alivie el dolor porque lo que estábamos era doloridos de lo que nos habían chocado y nos caímos contra la yo contra la vereda y el contra el poste,quito
entonces nos inyectó para que nos calme un poco el dolor y después de eso ya no me llevaron directo para el seguro porque ya no avanzaba con el dolor,quito
y la verdad si es que hubiésemos avanzado nosotros a a cogerles les hubiéramos primero lo yo yo lo que yo hubiese hecho es decirle que se baje del carro y si me puede por favor entregarme lo que es la matrícula del vehículo porque si es que le quitamos la matrícula del vehículo sé que van ellos van a regresar porque obligatoriamente tienen que tener la matrícula del vehículo para estar circulando,quito
si hubiera llegado la policía hubiese sido como es este beneficiario para nosotros porque ellos hubiesen se hubiesen quedado ahí y ellos hubiesen pagado lo lo por lo que nos botaron y por por incluso por lo que nosotros salimos heridos y nos llevaron al hospital,quito
la verdad ahora lo que trataría es de vol reaccionar y tratar de ver lo que es las matrículas del carro qué color de carro qué modelo de carro es,quito
mi mamá se asustó porque nos encontró adoloridos yo golpeado inflamado la parte de la pierna así hinchado entonces mi mamá se asustó y dijo que que que ella pensó que no era tan grave nosotros también pensamos que no era tan grave porque o sea yo pienso que porque ese rato estábamos nosotros calientes de lo que nos golpearon no nos dolía pero después que ya nos enfriamos ya nos empezó el dolor así fuerte,quito
soy lo que yo soy operado de la de lo que es peritonitis,quito
fue cuando tenía me imagino que tenía unos doce años trece años entonces tuve un dolor en el estómago en la parte izquierda me dolía el estómago y y no avanzaba me quedé toda la noche así aguantándome el dolor pensando que era un dolor de barriga o sea un cómo se dice una flojera de estómago,quito
pero después ya no avanzaba y me llevaron al hospital y me dijeron en el hospital que no que que no era nada que solamente era flojera de estómago me llevaron a otro hospital y en el hospital me llevaron y me dijeron que que tenía peritonitis pero que no tenían alguien que haga la cirugía y entonces me llevaron a una clínica que que queda por aquí por el antiguo aeropuerto,quito
