line,label
la mayor tiene siete la menor tiene cuatro y ella tiene recién tres meses y una semana sí,1
época navideña a mi la luz me gusta mucho ahora además así renitos renitos no ve con luz papa noel así que se mueve mueve su manito así chistoso otras cosas nuevitas salen pues así bonito más es bonito es me gusta a mí a mi feria allá abajo no ve entity más abajito no ve entity,1
y la verdad no salgo mucho paso en la casa con mis hermanos y para divertirme a veces un sábado un domingo salgo al parque a caminar a darme una vuelta así,2
muchas gracias igual hasta luego,1
bueno ahora con las normas que han sacado los gobiernos que es prohibido maltratar a los jóvenes maltratar a los niños ya no es ya no es igual es diferente,1
cinco perritos y dos gatos,2
y pues es bien demandante sí pero es el más fiel más fiel que un esposo creo sí y bueno mi segundo perro es de raza pequeña y también le gusta bastante el cariño y yo por ellos daría lo que sea,2
claro con todos los cuidados y todo eso,2
en todo caso el núcleo más cercano sí estamos ahí con mi familia pendientes constantes etcétera no,2
perritos sí,2
mi papá era panadero trabajaba era contratista en panadería mantenía a toda la mina con la panadería y nosotros estábamos bien como le diré bien porque ahí venía productos americanos antes la minería estaba en su auge y eran mineros empresarios mineros del de del extranjero no eran de acá incluso la ropa había bastante comida todo era natural no como ahora ya con con lo que ponen a las plantas a lo a las a los animales hacen crecer de golpe,1
tal vez ampliarse y y dar políticas digamos si uno cre si uno construye un edificio debería darse obligarse que ese edificio tenga un área verde todo edificio debería obligarle a tener su área verde o construir su acera de área verde con árboles eso debería ser una política obligada de la alcaldía de gobernación deberían ser en todo el mundo si es que por barrios deberían organizarse de que todo barrio toda zona debería tener su plaza este verde no una plaza de cemento debería obligar que tenga una plaza de pulmones eso sería algo bueno lindo pero es que ahorita la política andan preocupados más en en cosas banales como juicios venganzas odio hoy en día que no se no ven no hay política de de amor a la tierra más hay politi más política de amor a la gente misma que es que andan buscando más quién roba más y quién roba menos nada más,1
sí eso sí muchos también parece que ya lo han cerrado hasta el taller porque ya no hay venta con esta enfermedad ha fracasado mucho el negocio y la gente ya costureros ya no quiere porque hay que al costurero hay que atenderles ha que darles trabajo porque su sueldo hay que pagarle a otros cad cada semana yo pagaba a mi costurero pero hay otros que les paga cada quince con esta pandemia ya no hay ni venta nada todo se ha parado por ya no trabajan los que trabajaban y se han dedicado ps al negocio por eso hay ahorita harto comerciante en todo lado hay comerciante hay ferias por ejemplo hay ferias en entity de lunes a lunes es las ferias lunes en otra fiesta en otra zona martes en otra zona miércoles jueves en la dieciséis viernes en la ex tranca sábado en otro lado así que las ferias se ha estirado más y por eso ya no hay mucha venta,1
no bueno sí he escuchado que ha habido muertes de no sé si no tanto por mi barrio sí pero por la zona digamos un poquito más a zonas cercanas lo que no escuchaba antes antes nunca he escuchado digamos era gran noticia digamos un asalto con pistola ahora los asaltos con pistola ya es el pan nuestro de todos los días ya no tiene miedo la gente a caminar con un arma y asaltar antes uno se sentía seguro a mi casa yo estoy o está mi mi tía cuidando la casa ya no hay ya no hay seguridad de eso porque a los delincuentes no les importa si estás tú o no estás igual si si quieren robarte entran y te roban con un arma es la inseguridad por todos lados y da pena y da miedo da miedo es por todo lado,1
si te contaba de la ciudad,2
no ha sido bien triste ps que ya no estaba él no estaba y qué podemos hacer solo sabemos ir al cementerio no había ni cementerio también y hemos enterrado a otro cementerio y ahí íbamos con mis hijas a ver le íbamos a visitar ps y como iba era como si me estuviera encontrando con él me venía más tranquila cuando iba allá al cementerio iba le hablaba también y me venía así me venía bien tranquila como me hubiese encontrado ya así no hemos ido ya extrañándole siempre a veces recordando recordándonos de él sabemos llorar con mis hijas qué vamos a hacer así dios hasta ahí no más nos habrá prestado también como dicen dios destina hasta donde tienes que estar debe ser así qué vamos a hacer así hemos ido así al cementerio siempre le hemos ido a poner su florcita así pero hemos salido adelante con mis hijas estamos no más con mis hijas tranquila y acostumbrándonos que él ya no ha llegado a la casa,1
esta d yo o sea o sea mi mi matrimonio era tan o sea o sea cómo le digo era algo era una experiencia que voy a tener solo un momento solo un momento no habrá ni dos ni tres momentos de el sacramento del matrimonio,2
casi no,2
yo sinceramente una vez me pongo en el lugar de la mamá no a veces como digo la justicia no existe y yo sinceramente hasta puedo hacer justicia por mi propia mano por qué tanto daño que le han hecho a un ser que no sé que cuesta una madre en gravedad criar a un hijo y mira que te lo hagan daño en un solo momento y la verdad yo puedo decirle que le haga lo mismo pero la justicia parece que para los delincuentes no más tuvieran este derecho eso yo la verdad le diría a la mamá que muy lamento lo que le ha pasado no pero muy doloroso pero no hay justicia yo le digo a la mamá no hay justicia a veces hay caso hacerlo por su propia mano,1
y no,2
cualquier cosa porque nos toca hacer de todo,2
claro o sea han tenido pensado venir antes de pandemia o sea y ya se les complicó un poquito por allá y todo eso y ya no ya no pudieron venir entonces,2
después de eso ya malheridos,2
bueno m es una profesional de la salud es fisioterapéutica o terapista tabaja ya unos doce catorce años tal vez en el seguro social a es agente de civil de tránsito también tiene ya unos diez años ya de trabajar en en la agencia de tránsito bueno cada quien tiene su libertad de vivir no sé tiene su familia o sea a tiene un poco de familias consigue familia cada rato ahora son tan fáciles de conseguir no eso es un problema para para él y para nosotros nietos por todo lado es un problema,2
no entonces que entré a almorzar salí me fui un rato a la abajo una cuadra a ver una cosa de la costurera regresé no hubo ningún cliente en ese momento otras veces por ejemplo tengo que ir a ver envases traer el envase para acá me cuesta más plata que que yo voy temprano y regreso y abro ya a las diez punto,2
sí así mismo dicen que la boca se seca no sé qué no sé cuánto les da nervios así dicen,2
sí no no y bueno te pican los moscos y es que estás ya en el oriente de acá y en la costa te pican en te te te comen los mosquitos si paras si estás ya aquí porque en perú no hay mucho mosco,2
no los fines de semana en cualquier momento lavo de lunes o porque sábados y domingos no puedo lavar porque no hay agua,1
entonces y ahorita mismo póngase ya mismo va a ser la confirmación para el otro año entonces ya me está diciendo que quiere un poquito de fiesta todos estábamos conversando y todo o sea con ella de ahí con la otra que sí es hijita propia también nos llevamos bien y todo o sea tiene cuatro añitos se llama p,2
o sea mi rutina o,2
el frío obviamente porque como paceños ya estamos acostumbrados a a nuestro clima frío y en realidad a nosotros no nos gusta o particularmente a mí no me gusta el clima caliente en un clima frío uno puede abrigarse y listo y desabrigarse si es que hace un poco de calor pero cuando hace calor ya no sabes cómo desabrigarte no sab te incomoda el calor por eso prefiero el clima frío,1
bueno yo ya tengo sesenta y dos años que he cumplido el mes ante este mes el veinticinco de junio ya son años que he vivido aquí en entity y estoy acostumbrado más que todo acostumbrado ya hemos vivido los fríos que existe acá tantos años aquí ya como decimos somos raza de bronce,1
por lo que sé me gusta la cultura de entity cómo es la manera en que ellos son felices con la música creo que a mí me gusta mucho la música,2
con mi esposa,2
yo pienso que puede de que haya una sequía,2
así es,2
bueno el derecho de por sí viene desde la época romana y se ha copiado la forma de actuar de esos tiempos pero yo creo que nosotros como bolivianos podemos mejorar nuestra justicia hacer una reingeniería en cuanto se refiere con nuevo personal con nueva gente con nueva gente que egrese o que salga que se titule en derecho se puede mejorar la justicia pero con gente de consciencia como está hoy por hoy nuestra justicia es difícil es político se ha vuelto comercial la justicia por lo tanto en este momento está mal la justicia pero sí se puede mejorar,1
pero pues no era el mi vida pero enfócame o a veces enfocaban cualquier cosa y no hacían nada no o era o como ellos son más rápidos y más pilas o el apagar apagar la cámara para que nadie me vea lo que estoy haciendo,2
bueno reunirnos como siempre en la navidad el día de la madre porque ya con nuestro padre pues ya no contamos hace muchos años atrás prácticamente son esas las dos fiestas que solemos celebrar o sea no no no somos muy fiesteros no no nos gusta tampoco la alcohol muy de vez en cuando nos en una fiesta para alegrarnos un poquito tomamos una botella entre unas cinco o seis personas y durante toda la noche entonces no,2
imagínate yo era el primero cuando mi padre se fue pues dando gracias a dios yo ya estuve trabajando aparte de de mi sueldo yo a mí me pagaban muchas mucho dinero por viáticos por conceptos de viáticos de subsistencias aparte de eso yo hacía trabajos extra me llamaban para hacer mantenimiento reparar centrales las que había en ese entonces y bueno pues de esa manera fui saliendo poco a poco ayudando a la familia igual a a salir después c ya se graduó consiguió un trabajito entre los dos íbamos empujando a la familia un poco más tarde estuvo c y ya entre los tres estábamos igual empujando hasta cuando pues mi madre mismo me dijo mira ya tú tienes tu compromiso te agradecemos mucho tu ayuda necesitamos de tu ayuda pero ya tú tienes tu hogar y tienes que dedicarte a eso entonces nosotros vamos a ver cómo nos arreglamos acá y se arregló entre otras no bendito sea dios pues no nos ha ido tan mal,2
sí entonces es un libre acceso entonces sí entran y así,2
lo que me gusta es la leche,2
noticia en tv pues en la tv en la tv yo miro noticia,1
principalmente el tema del hablado no el el hablado por ejemplo el la gente de la costa es es mucho más malhablada de para que me entiendas mal hablado me refiero a que utilizan mucha mala palabra,2
y vimos la ciudad por arriba,2
y también orégano eso pones y aparte tuestas lo que son las arvejas las arvejas las tuestas y cuando ya estén doraditas ya las las quitas del sartén y los vacía lo vacías en agua hirviendo en olla a presión lo haces coser para que sean para que salgan reventados lo pones y al final lo mezclas con el con el ají que estabas tostando y así,1
o sea se pone la lechuguita encima las papitas encima la salsita como usted le quiera servir el plato y con un pedacito de aguacate también va,2
y antes me encontró a diez cuadras ahí me encontró ahí me había cogido me había llevado,2
porque a mí me gustaba el dibujo pero y al rato de decidir me fui por la electrónica y telecomunicaciones,2
sí he tenido la oportunidad de a lo joven estando joven he podido salir a jugar fútbol porque en diferentes comunidades en provincias lo que se habitúa es hacer campeonatos relámpagos y jugar fútbol porque ahí se juega como trofeo en cuanto a se refiere a gan dan un toro dan una oveja y dinero pri primer puesto segundo puesto por decir por decirle un primer puesto con un toro segundo puesto dos ovejas tercer puesto a cien pesos algo así pero sí s sí me gusta celebrar y he salido a provincias a jugar,1
ahí de noche me fui el sábado noche ahí hicimos un poquito de carnaval y como tenía aquí la verdad mis hermanos que le comentaba me fui a verles a entity les vi un rato hasta las diez por ahí que pasé de ahí ya me fui a verle a los chiquitos porque ellos salieron de vacaciones de que quería que le veamos así ya pues les fui a ver y ayer el lunes para amanecer ayer hicimos carnaval porque todos son de entity hicimos una casa de unos primos y ya pues,2
antes era seguro ahora ya estamos inseguros ya no es lo misma tranquilidad que antes caminaba por para la ciudad para que ver a dónde se va para bueno yo para aquí que digo ya igual va a estar tres años no no me ha pasado nada y eso que ya he vivido aquí la adolescencia ahora aquí que soy mamá no me ha pasado nada pero se escucha que está peligroso la ciudad,2
sí porque más antes hace veinte años trabajé en el entity no sé si ha escuchado ya hicimos las casas allá en entity todita esa ciudadela grande allá en entity trabajamos acá en zolanda en mayorista todo eso,2
claro porque éramos muchachos de catorce quince años,2
el macho se llamaba j y la hembrita se llamaba f,2
no tengo una festividad en específico verás yo cumplo el veinticuatro de diciembre,2
los primeros tres seguidos la otra se hizo esperar un poco y la última ya fue acá en ecuador por eso es que no recuerdo haber,2
cuando cuando conversábamos yo me sentía o sea yo me sentía yo mismo me sentía totalmente no sé o sea así cómoda tranquila como te digo con una conexión que yo nunca nadie había sentido con nadie había sentido porque bueno yo siempre fui muy tímida entonces así como que me daba nervios o algo cuando cuando conocía a alguien peor si alguien me gustaba entonces o sea sí o sea yo cada vez que le veía no podía dormir o sea no podía dormir porque me pasaba me pasaba que me despertaba que soñaba así y así era pero así todo no no no le aceptaba las invitaciones si no hasta después de dos años,2
como mis compañeros que están en españa o fuera del país entonces siempre estamos así recordando así por mensaje así,2
bueno de aquí a cinco años aspiro tener mi familia actualmente no tengo o sea ya lo tengo vivo con mi hija somos dos,2
sí y antes unos amigos habían visto y me habían bajado a ayudar pero yo ya me ya me estaba ahogando,2
vivo en el primer piso,2
y y le dije a mi papá o sea le dije que en plan me voy a comprar la moto porque mi papi cuando era chiquito bueno cuando era joven él manejaba moto pero el se mató en la moto o sea literal el man iba manejando había una curva y no alcanzó y tiene toda la pierna así destruida entonces él siempre me dijo que si que no que mejor un carro que para una moto mejor un ataúd entonces le dije primerito a mi papá a ver qué me decía y él y mi papá se fue allá a la tiendita a ver la motito le gustó la motito,2
no sé siempre ha sido mi sueño tener un año sabático o dos años sabáticos viajando por todo el mundo de mochilero creo que eso es lo que haría,1
y eso creo que es la ventaja también porque por los bancos las calles son más pequeñas,2
se lucha la vida todavía,2
eso debe haber sido hace unos ocho meses,2
sí sí sí sí estoy esperando la oportunidad y la voy a tomar,2
y nosotros íbamos a cruzar el semáforo cuando sale un carro de la nada o sea sale el carro y nos choca a mí a mi hermano y a mí y en el rato que nos choca nos bota de la moto entonces mi hermano al rato que nos bota de la moto mi hermano se golpea contra el poste y yo me caí en la vereda y la moto se quedó botada,2
y es chévere porque justo todo es de mayo porque justo fue el dos de mayo que empezamos a salir de ahí viene el día de las madres ella cumple el veintiocho de mayo años y yo cumplo el treinta y uno de mayo o sea,2
es una casa de tres pisos,2
bueno en sí no me gustan los perros porque no no no cuidan son como son como adornos esos perritos,2
no no le podría decir eso porque nunca he tenido y no sé cómo será el carácter no sé,2
unos cuantos obviamente gracias a mis padres no conozco mucha gente tampoco solo a algunas personas y unos cuatro vecinos de doce vecinos que viven por acá cerca,1
no nada nada más aparte porque o sea acá es un bar cómo es panadería de restaurante o sea es,2
mucho mucha hinchada por por todo el país creo que por la trayectoria por los años que tiene el equipo de fútbol entonces encuentras hinchas en toda la en toda la,2
hace entonces un programa para los niños allí en dentro del parque,2
si,2
donde mi mamá en la casa de mi mamá vivía eran viven en el barrio donde vive mi mamá y yo como me cambié de barrio ya no les he visto,2
tendría que explicarle que tendría bueno de aquí para salir de aquí tendríamos que salir a la parada que es del entity,2
así le dije que si me quieres me compras eso porque yo le dije que solo nos vamos a casar una vez así que si dios quiere y lo permite nos vamos a casar así pero no ya con mucha gente ya para casarnos si quieres con padrinos mis padres y tus padres ellos ya no como la fiesta sino que lo importante es que si decidimos eso en dos años si dios quiere y nos permite nos casamos,2
me gusta que es más relajado,2
y yo solo lo que ganamos de la cola que unos cincuenta y todos pensaron que yo iba a invitarles las papas la salchipapa y yo no tenía plata solo la cola y me acuerdo que ese día salimos corriendo de la del salón de salchipapas,2
o sea cuando era pequeño me llevó con ellos ahora con como ellos también ya se casaron hicieron su vida,2
pero así de cosas bonitas o sea no he tenido malos momentos en realidad,2
claro como pueden cambiar las decisiones pero sí quiero que sea impulsarle bastante a a ser una profesional,2
mis abuelitos sí contaban historias,2
para ayudar a las señoritas las mujercitas que siempre llegan a un tropiezo que los por eso como los hombres se juegan y ya está con su barriguita y listo no sé yo nada y ya por eso que se la mujercita hay que saber también este de otra mujercita ayudarle también no,1
sí,2
claro no necesitas porque si no hay cosas tú metes mal en él ese de ahí un formulario y la responsabilidad de que metiste el dedo mal eres tuya,2
ya me vengo más tranquila igual si me contagio ya me contagio,2
sí tengo dos perritos uno es de diez años y el otro tiene cinco,1
con ellos hay bastantes anécdotas pero,2
bueno costa rica costa rica porque en costa rica muchos conocen o tal vez no conocen costa rica no tiene ejército ninguno de los tres ni naval ni el ejército ni la fuerza aérea solamente tiene una policía que un efectivo de cien claro debe ser por la superficie que tiene es una superficie equivalente a nuestro departamento de entity pero sin embargo costa rica tiene dos salidas vale decir me expreso mejor de san josé de costa rica que es la capital hacia el atlántico dos horas y hacia el pacífico otras dos horas siendo centro san san josé de costa rica eso es en cuento se refiere a la experiencia de los países del del exterior,1
por ejemplo esta chompita de aquí tengo entendido que es de un material que calienta bastante a mí me gusta se ve es bien abrigada con esta he subido al cotopaxi y he coronado el el guagua pichincha el ruco pichincha he pasado por la antisana con este solamente con esta chompa es bien abrigada es buena y no se moja tampoco,2
mi mejor amigo,2
sí es lo más importante,1
como le cont comentaba le estaba contando que a mí me gusta el deporte no más me gustaba el fútbol y el futsal volly basquet no no tanto sí,1
sí pero solamente uno,2
bueno o sea poner una ropa cómoda más que todo como uno uno se va a sentir no una ropa cómoda y al mismo tiempo llevar una una chompita aparte para de pronto como le digo puede caer lluvia o lo que sea ya uno se está precavido,2
exacto,2
sí la motito sí no pero estoy súper orgullosa ahorita mi hermano se le está llevando porque él está estudiando entonces él se va en la mañana como tipo seis de la mañana se va en la moto y a mí me toca ir en en taxi me voy en didi y ya después a la al regreso ya él me pasa a recoger,2
hola buenas tardes me encuentro bien gracias,1
y no sabría cómo describirlo,2
igual está viviendo también toditos sí,1
quién,2
entonces salgo un ratito sin bloqueador y ya estoy quemadísima,2
a mí de usted o de tú bueno cualquiera me,2
no ahorita es todo era dice aquí en sí yo la verdad no salía mucho porque estaba con embarazo no y cuando ya le tenía a mi hijo he llegado acá ni mi mamá que vive en entity ha podido venir a verme pero no sé cómo lograría porque había restricción por carnet de por número de carnet y la cosa es que de golpe llegaron aquí mi mamá mi herman mi hermanito mi cuñada con cosas para venir a visitarme y yo le dije yo le decía cómo viniste acá a pie y la verdad de entity hasta aquí abajo y volver a subir todavía mucha cosa y la verdad estaba un poquito delicada por por los dolores no porque la verdad sentía muchas molestias de muchas muchos dolores aquí en mi vientre y no podía ni ir al centro de salud porque también solamente atendían emergencias en esos momentos,1
sí mi mi mi carro viejito que tengo ahorita en la actualidad,2
yo no veo tanto cambio veo muchos edificios antes eran más casas ahora se demolieron muchas casas para hacer construcción vertical ganarle más espacio y básicamente eso puedo decir que antes teníamos un poco más de de seguridad de tranquilidad de salir a la calle de ir a la tienda de jugar afuera ahora no ahora me da miedo caminar por ahí sea la hora que sea porque sé que te pueden robar me han robado afuera de la casa me han robado a mi hermana afuera de la casa ese en tema de la inseguridad en toda la ciudad cambió aumentó y creo que es lo que más podemos decir se siente de cambio pero sí hay este crecimiento urbano también que se ve nosotros teníamos la vista de hacia los cuatro lados de mi casa porque teníamos vivimos en un tercer piso no era un una construcción muy alta pero ya desde un tercer piso alcanzamos a ver todo desde el cualquiera de las de las paredes de los los linderos veíamos hacia todos los lados en cambio ahora no ya tenemos edificios en dos tres lados ya no podemos ver tanto pero sigue siendo una zona residencial podría decir yo tranquila no hay una avenida principal que pase cerca entonces hasta se evitó un poco de de bulla del paso de tanta gente de tantos vehículos,2
yo vivo en la ciudad de entity en villa fátima en la zona unión catalina,1
y nada entonces después ya llegamos a otro hospital y el hospital dijo el señor tiene que ser operado inmediatamente y me mandaron a la clínica,2
no recuerdo claramente con exactitud pero yo creo que fue ya pasados los veinte años,2
pues ya tocó pagarle como unos ocho dólares,2
y es bonito el ambiente porque es como familiar y te une y la su música es lo que te lleva a estar feliz eso,2
que bestia como ya se ha casado,2
doloroso fue cuando perdí a mis perritos al al tenía la pareja aquí en mi taller hace unos cuatro año tres años perdí a los perritos que eran la pareja que yo los crie desde bebés desde el de un mes y medio de haber nacido los perritos,2
listo lo que te decía era que la química me gustó siempre entonces como era buena dije me gusta y yo me veía ya en un laboratorio mezclando cositas y descubriendo cómo hacer que salgan esto como salga lo otro que nos yo quería crear y como vendía mi mami productos químicos entonces yo me venía desde los dieciséis años a asodina que era de mis papás a mi oficina que es ahora y veía que la materia prima para champú para no sé qué y yo agarraba y mezclaba esto con esto y salía esto y hacía unos merjurges pero yo ya quería saber por qué me daba eso y por qué me hacía y qué quería yo conseguir para eso había que aprender entonces me metí no me fue mal pero ya me casé y después con embarazo dije difícil estar en laboratorios y en unos horarios difíciles dejé cuando ya pasó el primer año dos años ahí me metí a estudiar comercio exterior y ahí conocí a tu mamá,2
no es que no nosotros de la tía o no la la hija la última pues mi mamá también y decía vayan a pastar allá en los páramos nos íbamos montado en los burros nos íbamos con los borregos con los chivos y así eran las seis de la mañana salimos llegábamos a las cinco de la tarde con los borregos así bastante,2
sí,2
así es,2
no pero es que también el que tiene un emprendimiento aquí una empresa él está más confundido que nadie o sea quién contrata a un ingeniero para que vaya a soldar algo no sé pues o sea,2
un día normal,2
también de usted,2
entonces,2
sí,2
a mí a veces a veces ir a la carolina por lo que hay más espacio así pero ya no ya no está bonito como antes todos maltratdos ya nos los tienen bien conservados como eran antes antes era más era bonito no sé sí pero ya está todo maltratado pero bueno para lo que era antes uno piensa salir a caminar a darnos por ahí un paseo pero más la carolina porque está más grandecito,2
me encanta la leche uy sí,2
sí como que al salir del colegio me hubiera gustado meterme a la academia de bellas artes o meterme a la carrera de arte no pero en la época que he vivido esa realidad no era muy aceptado en cuanto en mi familia no era bien visto por justamente por lo que significa la bohemia nos no es una carrera segura como que no se lo veía como algo lucrativo favorable para uno no es cierto entonces recién ahora que puedo y está en mis manos decidirlo y hacer lo que lo que yo quiero es lo que estoy haciendo recién,1
la verdad vacaciones me quedo aquí paso con mi familia porque mi primero mi papá trabaja en lo que es las en las vacaciones entonces los que tienen vacaciones son solamente mis hermanos y con mis hermanos salimos más a parques a darnos las vueltas por ejemplo nosotros como vivimos en el sur nosotros venimos dándonos vueltas lo que es la carolina nos vamos donde mi abuelita así,2
sí,2
es,2
a mí la navidad eso me gusta la navidad los cumpleaños también aunque sea un pastelito pero ahí sí nos gusta festejar en familia sí porque a mi madre no le gusta mucho tomar a mí sí me gusta no a mí sí no no tampoco soy borracha alcohólica ni nada pero sí me gusta disfrutarlo,2
sí,2
vale yo estaba en un colegio en un colegio religioso entonces las fechas favoritas bueno las fechas favoritas eran fiestas de entity porque nosotros sí hacíamos los carros de madera,2
sí,2
éramos cuatro unidos para todo o sea,2
uy al principio ha sido difícil porque no contábamos con servicio de internet en la casa entonces cada uno tenía que comprarse tarjetas para comprar megas y rápido se acababan los megas entonces ha sido un poco costoso pero al final hemos tenido que que tomar el servicio de una de las los servicios de internet que da una de las telefonías y y eso ha ayudado más bien que la conexión sea más rápida sea más segura y un poco abaratar los los costos porque comprarse megas con tarjeta consume rápido eso no conviene es más conveniente tomar un servicio de internet que ofrece entel o axes,1
eso sería mi trabajo diario,2
yo creo que me hubiera ido igual muy bien no porque bueno tengo principios sólidos que no sé he tenido una buenas enseñanzas no es cierto y buenos valores que hubieran primado antes de cualquier cosa y yo creo que me hubiera ido bien y hubiera sido un artista de renombre no y bueno eso no esta tarde de que pueda lograrlo pero nada pues he tenido primero una carrera académica no y profesional y ahora estoy recién dedicándome a lo que me gusta,1
sí la mayoría de amigos que eran del colegio ya tomaron su camino los que eran del barrio uno son pocos los que se ven por ahí ya,2
eso vuelta bota vuelta yo boto para los conejos ahí así paso el día yo tengo conejos tengo gallinas hago reventar los pollitos,2
era una regla especial donde se hacían todos los cálculos complicados y no había calculadora,2
un cocker sí lo conozco todavía pero ya está ya tiene sus añitos y está un poco viejito,2
sí a mí me gustaba mucho las matemáticas entonces ese era mi materia favorita en todos los años luego pasó a ser la física también era un similar a lo que me llamaba la atención de las dos materias pero creo que en general matemáticas era lo que más me gustaba en realidad me divertía yo era un reto resolver una fórmula era un reto para mí resolver un ejercicio descifrar una una fórmula inclusive en la universidad es algo que yo encontraba satisfacción de de lograrlo me me gustaba era como seguramente a la gente que le gusta hacer crucigramas yo no soy fanático de las palabras ni de los crucigramas entonces no entiendo porque les parece divertido pero tal vez relacionándolo con mi gusto a a a esa parte de la matemática debe ser algo similar y un profesor que me marcó yo tenía una profesora de matemáticas que se llamaba d esta profesora nos daba clases cuando estábamos en quinto y sexto de básica no en sexto y séptimo de básica y era la profesora más temida del colegio desde el pre kinder hasta el sexto curso no había un profesor que haya ocasionado más miedo en sus alumnos que la d de matemáticas y mi mamá nos decía antes porque yo yo tengo una hermana que es un año mayor y estaba en el mismo colegio por ende ella pasaba todos estos episodios un año antes que yo ya iba con algo de conocimiento de lo que podía pasar y mi mamá le decía a mi hermana v mira si te grita la profesora no le hagas caso no te pongas triste cosas así porque se escuchaba que los trataba mal porque era muy exigente y resultó que bueno con mi hermana se llevó bien y conmigo se llevó súper bien entonces fue una profesora sumamente exigente con todos pero yo sí puedo decir que era el mimado era el consentido me ayudaba yo tengo soy muy cuidadoso del detalle en ciertas cosas pero soy muy descuidado en un montón de cosas más me olvido muchas cosas entonces teníamos que hacer un trabajo por ejemplo y sin ese deber no podíamos dar la prueba entonces yo como responsable que era hice el deber seguramente como todos los deberes que tenía que hacer bueno a veces no hacía pero ese me acordaba que el que lo hice llego a la clase y me había olvidado el cuaderno entonces nos da los ejercicios del examen no nos revisó el deber y nos dice listo resuelvan y al final teníamos que entregar el deber y el examen entonces yo me acerqué al final de la clase y le dije le le entrego el examen pero la verdad me olvidé el deber lo hice me olvidé el cuaderno no tengo el deber entonces me quitó la hoja y me puso cero uno entonces entonces yo dije bueno ya nada qué puedo hacer era mi culpa y la siguiente clase nos entrega a los exámenes y esta profesora cuando tú hacías los deberes y los hacías bien ella te escribía puntos extra entonces te ponía más uno más dos más uno dependiendo de lo que que también habías hecho tu deber entonces era común que por ejemplo tú esa semana hiciste te mandó tres deberes en todos te puso más uno y en la prueba sacaste diecisiete te ponía diecisiete más tres y te ponía veinte sobre veinte,2
sí,2
claro ya el conocimiento que tuve ya se queda y y así entonces ya puedo hacer cualquier prenda,2
bueno,2
las flores,2
y a la lectura a la lectura no bueno a mí me gustan cosas medias esotéricas sí yo soy esotérico al máximo yo por ejemplo yo leo el tarot,2
tal vez en cuanto alguna anécdota de adolescencia,1
y cuando de pronto tras tras tras y el o sea que en la casa o sea es vieja pues en la habitación de mi jefa y eso se movió tras tras tras y yo era dios mío señor y ya me salí justo en la oficina y en la puerta estaba parada y me acuerdo que el joven l a salte de ahí,2
sí uno uno que otro amigo que no he visto así,2
a las fiestas que era en el campo,2
o sea no no ladran así cuando llega por decir uno a robar entran a robar y no ladran son es es más mejor le van robando hasta el hasta la mascota,2
pero o sea sí ha habido familiares que les han ido robando el teléfono con arma en mano o les paran la moto porque tengo do un hermano que a veces hace de uber entonces sí le ha pasado la inseguridad,2
entonces entra usted entra el tía justo entra entra al tía así y se va todo recto y sale al parqueadero detrás del tía y ahí mismo hay otra puerta y se va rectito y ahí mismo por ese mismo pasaje entra al al tía,2
mi mamá nació en lo que es en calderón,2
entonces ella nos ayudó viéndonos lo que es la la saturaciones viéndonos los golpes así,2
yo le he enseñado que vea algo educativo porque cuando le veo algo muy malo de estos dibujos deformes ahí entonces yo le digo j yo no quiero que veas eso y pues o a veces ella misma ya me mira se asusta y ya no lo ve porque de ley le atrae,2
sí no es muy para estar en el teléfono no no no le gusta mucho em si le gusta es estar que le saque copias y ella los dibuja o o veo que le gusta bastante también la matemática,2
igual ahí tuve discusiones con mi esposa por lo que ella pensó vuelta que me había ido a,2
bueno la adaptación que se ha hecho de me acuerdo que un san remo le adapté a un no había el servo del freno y no había la bomba tuvimos que adaptar le pusimos de una datsun mil quinientos,2
bueno en al fútbol es algo que que quiero nunca es tarde y y nada sé sé que la voy a lograr de la mano de de dios y y nada yo con la fe intacta sigo entrenando sigo creyendo que lo voy a lograr soy capaz y me dedico al fútbol eso es lo que hago,1
acabar es difícil vamos a tenerla que tratar de medirla minimizarla no pero bueno eso esas bases no de lo que es una policía bien pagada no que que no sea sobornable porque ahora todo es en base a soborno entonces es es un poco complicado tocar ese tema no es cierto a la gente le gusta mucho ganar el dinero fácil no y pese a que ganan ellos un sueldo que es el que les da la policía nacional y que al fin y a cabo son nuestros impuestos por supuesto ellos con las coimas aumentan ese su su nivel adquisitivo que tienen entonces es es complicado no entonces esto va más allá porque vamos viendo que eso va desde la educación de la casa no entonces si tienes unos buenos principios unos buenos valores educados por tus padres eso es lo que realmente prima no es cierto en que puedas o no ser sobornable o puedas ser una persona correcta o puedas ser un excelente profesional y todo las bases están dadas en el hogar esas cosas no te las enseñan en el colegio entonces el colegio si te da la los instrumentos las armas digamos para continuar y luego ir a determinar que profesión vas a tener no pero las bases parten de de las impartidas en el hogar,1
entonces ellos confeccionan allá y traen acá venden a mayoristas así pero yo podría decir que allá sí es bastante co,2
entonces me gusta más lo que es centrado en la música,2
fue cuando tenía me imagino que tenía unos doce años trece años entonces tuve un dolor en el estómago en la parte izquierda me dolía el estómago y y no avanzaba me quedé toda la noche así aguantándome el dolor pensando que era un dolor de barriga o sea un cómo se dice una flojera de estómago,2
